sc	rl	cl	kl	rh	ch	kh
1720	15.42	294.8	109.38	10	8	3
1721	28.14	281.28	28.14	11	7	2
1722	31.26	175.08	49.44	10	5	3
1723	11.35	290.29	105.31	9	8	3
1724	46.27	113.21	688.67	9	5	16
1725	32.76	161.3	52.0	7	6	3
1726	55.48	259.98	74.52	13	8	3
1727	44.93	187.47	44.93	15	6	2
1728	31.57	193.91	85.85	9	5	3
1729	59.47	251.13	59.47	14	6	2
1730	61.28	248.36	97.88	15	6	3
1731	33.74	134.66	156.1	11	6	5
1732	20.15	172.83	109.69	9	5	4
1733	33.8	190.94	81.22	8	5	3
1734	36.4	271.1	192.4	11	8	5
1735	38.36	239.14	134.88	10	7	3
1736	62.28	305.38	62.28	15	7	2
1737	68.49	81.49	152.91	13	3	6
1738	23.39	326.67	93.79	7	8	4
1739	51.73	167.89	100.65	15	4	4
1740	67.61	369.39	205.81	14	7	7
1741	49.9	59.14	73.3	9	3	3
1742	36.96	176.68	260.48	10	6	8
1743	62.89	278.01	68.67	16	6	3
1744	22.99	317.75	22.99	7	7	2
1745	20.26	205.12	20.26	8	6	2
1746	37.36	187.66	82.52	11	7	3
1747	75.61	188.31	126.61	17	7	4
1748	47.79	66.59	108.97	11	4	3
1749	60.14	248.58	191.34	14	6	5
1750	64.88	360.74	179.28	15	8	4
1751	64.86	256.28	71.2	15	6	3
1752	42.21	167.21	193.79	12	6	5
1753	59.74	94.0	106.96	14	4	3
1754	35.47	344.17	315.95	15	6	9
1755	63.96	236.22	281.2	15	5	7
1756	15.39	122.31	110.21	8	5	3
1757	48.7	216.76	48.7	8	6	2
1758	32.46	189.74	147.18	10	6	5
1759	20.37	306.75	70.89	8	7	3
1760	82.86	254.36	228.9	18	5	6
1761	46.16	227.14	161.76	12	7	5
1762	64.67	164.77	78.37	14	5	3
1763	64.65	238.51	185.15	15	6	4
1764	25.91	80.29	114.75	10	3	3
1765	35.19	260.39	246.69	6	6	8
1766	36.24	42.78	61.8	9	3	3
1767	13.65	49.39	81.33	6	3	3
1768	31.25	168.61	67.99	9	6	3
1769	41.24	70.1	361.62	6	3	11
1770	22.7	190.82	22.7	6	6	2
1771	8.18	238.72	78.34	6	7	3
1772	28.53	140.49	304.77	8	4	8
1773	43.03	277.41	43.03	15	7	2
1774	54.61	219.57	169.03	12	6	6
1775	60.52	356.92	60.52	12	9	2
1776	29.14	224.04	137.84	8	6	4
1777	19.19	463.71	202.65	10	9	4
1778	47.51	211.07	79.99	14	6	3
1779	48.98	149.34	145.16	7	7	5
1780	60.79	68.01	177.93	13	3	6
1781	12.08	201.72	159.32	11	6	4
1782	7.11	179.23	44.29	6	5	3
1783	60.13	226.13	184.85	12	6	5
1784	40.7	258.66	40.7	14	7	2
1785	45.65	252.83	124.31	14	6	4
1786	12.29	372.29	12.29	11	9	2
1787	28.65	214.23	28.65	7	7	2
1788	42.11	144.41	105.81	11	4	4
1789	46.17	131.01	129.93	8	4	5
1790	44.26	258.8	128.0	12	7	4
1791	43.08	301.62	43.08	14	7	2
1792	52.16	174.86	71.4	13	5	3
1793	35.17	65.11	168.37	16	4	4
1794	54.32	309.76	153.24	10	7	3
1795	70.09	296.99	94.33	15	7	3
1796	53.69	101.01	353.83	13	3	7
1797	30.93	178.33	40.93	13	6	3
1798	60.79	264.11	182.65	14	7	5
1799	53.14	238.5	54.56	14	7	3
1800	62.12	172.88	225.42	14	5	6
1801	50.91	240.35	266.15	12	6	7
1802	53.29	133.71	54.05	14	4	3
1803	51.43	161.09	117.95	16	5	3
1804	25.91	106.95	119.87	15	4	3
1805	52.32	162.9	176.84	13	5	5
1806	80.69	246.97	165.41	18	6	5
1807	26.76	196.3	70.98	13	5	3
1808	14.03	155.21	135.21	8	5	3
1809	57.58	197.86	57.58	14	7	2
1810	30.87	214.11	30.87	11	5	2
1811	74.25	194.11	203.23	16	5	6
1812	42.33	139.63	124.57	15	6	5
1813	31.86	163.08	65.24	7	5	3
1814	48.53	276.27	292.25	12	6	7
1815	50.03	234.17	60.03	12	6	3
1816	19.54	216.42	349.56	7	7	11
1817	63.95	286.49	309.79	15	7	9
1818	50.32	148.14	474.64	10	6	13
1819	46.25	153.69	253.47	7	6	5
1820	41.43	236.11	62.77	9	8	3
1821	56.51	261.67	56.51	12	6	2
1822	29.91	337.15	149.13	8	8	5
1823	58.52	357.6	58.52	16	9	2
1824	58.94	241.34	140.7	14	6	5
1825	13.34	219.92	321.48	8	5	8
1826	40.64	79.2	50.8	10	3	3
1827	58.38	195.98	253.9	12	7	7
1828	27.02	240.28	329.84	10	6	9
1829	42.89	327.65	42.89	11	8	2
1830	6.35	212.07	416.69	5	6	9
1831	48.23	332.95	48.23	14	8	2
1832	77.37	77.37	197.91	19	3	5
1833	23.81	96.89	100.35	9	5	3
1834	61.99	331.03	61.99	13	8	2
1835	49.84	274.76	53.62	14	7	3
1836	60.77	238.67	99.35	14	5	4
1837	25.13	382.09	130.21	9	8	5
1838	55.31	243.61	55.31	13	6	2
1839	49.62	162.42	311.72	13	5	10
1840	20.05	225.09	82.67	7	6	4
1841	12.2	268.58	76.12	7	6	3
1842	33.49	203.31	222.47	11	7	6
1843	10.94	286.8	10.94	8	7	2
1844	67.25	265.71	107.49	12	5	4
1845	55.36	268.82	256.86	10	6	7
1846	41.27	215.51	150.97	9	5	5
1847	48.3	163.06	160.18	8	5	5
1848	12.2	282.94	300.52	7	7	8
1849	45.22	261.02	221.92	9	8	7
1850	42.96	282.76	42.96	11	7	2
1851	45.78	253.48	166.64	12	7	4
1852	8.99	170.39	249.25	7	5	6
1853	30.78	212.28	148.62	13	7	4
1854	15.11	124.27	15.11	9	5	2
1855	65.48	184.56	181.14	11	6	5
1856	49.73	170.47	66.65	8	6	3
1857	61.18	460.66	91.16	14	9	4
1858	65.7	250.64	65.7	17	9	2
1859	55.11	230.37	65.11	12	6	3
1860	50.32	183.52	136.12	15	4	4
1861	61.31	364.53	98.49	16	8	3
1862	38.89	292.83	93.63	10	9	3
1863	52.21	52.21	52.21	13	2	2
1864	41.83	148.75	143.97	8	5	5
1865	39.51	366.77	172.77	9	8	5
1866	29.27	132.23	83.55	10	5	3
1867	38.4	115.46	48.4	11	4	3
1868	48.43	229.23	418.23	12	5	10
1869	44.93	221.81	239.29	14	6	7
1870	41.84	354.94	105.9	16	8	4
1871	62.23	236.79	62.23	13	5	2
1872	32.15	345.29	41.55	11	9	3
1873	50.41	321.39	97.63	12	7	3
1874	21.98	185.2	142.48	12	6	4
1875	39.87	136.47	138.69	12	6	4
1876	26.59	272.07	172.51	9	7	5
1877	61.36	103.92	181.86	14	4	4
1878	40.32	231.5	199.96	8	7	7
1879	60.24	219.82	60.24	15	6	2
1880	29.5	125.9	123.96	9	4	3
1881	65.08	356.76	65.08	16	9	2
1882	35.25	238.83	92.93	10	7	3
1883	52.84	192.88	77.68	15	5	3
1884	56.58	269.64	126.88	14	7	3
1885	46.39	210.85	182.79	15	6	5
1886	44.1	189.54	54.1	7	5	3
1887	67.54	177.66	174.68	15	5	5
1888	53.53	242.99	75.41	12	7	3
1889	51.24	162.58	150.16	11	5	3
1890	48.41	53.33	116.21	14	3	3
1891	65.08	73.78	105.14	16	3	3
1892	49.51	249.03	79.49	10	8	4
1893	21.0	182.42	79.92	10	6	3
1894	51.06	305.88	51.06	13	6	2
1895	72.37	131.93	75.73	14	3	3
1896	37.17	167.31	85.67	11	6	4
1897	48.32	235.24	288.7	9	6	7
1898	64.5	261.8	321.4	16	7	7
1899	47.81	164.61	66.37	14	5	3
1900	29.0	210.36	29.0	7	7	2
1901	56.19	215.87	219.55	12	6	6
1902	28.87	188.97	136.95	8	6	4
1903	55.65	90.79	79.05	10	4	3
1904	32.86	248.52	32.86	13	6	2
1905	54.36	113.42	318.72	11	3	9
1906	43.5	190.68	111.36	13	6	3
1907	76.23	203.83	185.09	16	5	4
1908	52.14	236.4	85.56	12	8	3
1909	45.12	279.22	45.12	16	7	2
1910	52.39	116.43	89.57	15	5	3
1911	18.72	163.86	112.68	11	6	3
1912	19.5	197.12	151.62	7	5	5
1913	46.02	218.44	46.02	12	6	2
1914	32.15	195.67	119.35	14	5	4
1915	40.55	250.53	94.83	12	8	3
1916	41.69	217.61	41.69	11	6	2
1917	32.92	203.1	87.2	12	6	3
1918	22.45	113.33	76.73	9	5	3
1919	47.78	182.68	184.96	11	5	6
1920	42.05	140.71	52.05	12	4	3
1921	44.27	235.95	71.91	11	6	4
1922	54.06	405.36	54.06	11	9	2
1923	27.22	243.98	27.22	6	7	2
1924	45.84	107.92	223.36	10	4	7
1925	25.21	25.21	85.41	7	2	3
1926	38.35	297.75	224.87	14	7	9
1927	27.47	257.87	104.01	9	7	3
1928	31.71	211.33	31.71	11	5	2
1929	58.86	214.74	256.02	9	6	7
1930	63.15	246.11	159.21	10	6	4
1931	54.21	54.21	184.99	12	2	4
1932	56.02	164.1	196.18	14	4	7
1933	39.04	184.14	93.32	8	6	3
1934	36.44	201.58	36.44	10	6	2
1935	61.36	234.66	75.06	13	6	3
1936	54.41	310.15	954.37	12	8	23
1937	62.28	356.72	536.74	14	7	13
1938	67.43	241.57	400.83	14	6	11
1939	68.51	168.33	272.67	11	4	7
1940	59.47	128.97	68.87	14	4	3
1941	59.27	234.11	82.01	12	7	3
1942	23.38	123.1	155.14	10	4	7
1943	59.22	220.56	59.22	15	7	2
1944	31.98	250.5	36.06	8	9	3
1945	65.48	88.58	134.88	11	4	4
1946	56.91	213.75	150.67	11	6	4
1947	59.88	214.6	800.38	13	6	17
1948	58.33	189.77	58.33	14	6	2
1949	56.94	365.26	179.4	13	7	5
1950	63.28	77.96	269.74	15	3	8
1951	27.2	41.34	103.74	10	4	3
1952	55.07	110.85	218.35	16	3	7
1953	53.51	176.03	268.69	9	6	6
1954	69.62	126.08	137.06	15	3	3
1955	39.83	186.03	94.11	10	6	3
1956	59.87	66.77	119.65	14	3	4
1957	60.23	201.83	130.53	11	5	3
1958	13.5	295.3	13.5	6	8	2
1959	40.08	95.02	200.86	12	4	7
1960	27.05	212.59	126.63	12	5	3
1961	38.75	192.27	162.81	11	7	5
1962	76.75	267.31	208.25	17	6	5
1963	12.14	286.12	12.14	9	7	2
1964	63.23	301.93	102.79	13	8	4
1965	51.37	293.91	135.71	8	7	5
1966	43.26	295.06	43.26	6	6	2
1967	7.09	215.77	7.09	7	6	2
1968	60.84	205.72	127.28	13	6	4
1969	73.62	337.52	73.62	14	7	2
1970	41.07	292.07	41.07	11	6	2
1971	47.3	207.06	302.78	14	6	8
1972	59.92	237.04	83.32	10	7	3
1973	25.78	197.18	25.78	10	7	2
1974	28.05	90.77	116.89	11	3	3
1975	23.95	232.61	141.29	9	6	4
1976	14.37	171.49	65.37	10	7	4
1977	67.27	184.47	67.27	17	5	3
1978	47.76	85.64	197.4	11	3	5
1979	14.12	289.32	14.12	10	8	2
1980	36.05	168.07	114.97	10	5	4
1981	13.16	161.2	77.22	9	4	4
1982	53.85	279.95	53.85	14	8	2
1983	55.36	309.06	78.76	12	10	3
1984	58.43	235.71	92.41	13	7	4
1985	30.98	257.46	30.98	10	6	2
1986	57.2	209.16	159.9	16	5	4
1987	18.21	302.27	18.21	8	9	2
1988	52.59	181.17	99.81	11	6	3
1989	57.2	180.8	99.58	14	7	4
1990	57.6	250.62	57.6	16	6	2
1991	59.43	179.73	548.91	12	5	13
1992	37.82	252.7	110.0	7	7	3
1993	62.92	173.16	62.92	14	6	2
1994	34.64	218.14	126.68	9	7	4
1995	44.96	166.02	119.58	9	5	4
1996	57.9	280.44	81.3	13	7	3
1997	29.14	119.94	34.92	8	4	3
1998	39.88	288.48	94.16	11	7	3
1999	71.04	277.34	168.5	17	6	4
2000	72.31	166.77	95.71	16	5	3
2001	43.08	173.0	176.6	12	5	4
2002	38.39	208.55	312.79	11	6	8
2003	71.05	311.03	581.17	18	8	12
2004	26.65	193.05	391.01	11	5	11
2005	72.96	229.44	96.36	18	5	3
2006	44.82	267.42	44.82	8	6	2
2007	32.2	78.8	72.84	8	3	3
2008	20.3	284.24	155.72	11	8	5
2009	30.79	311.09	132.61	14	7	4
2010	37.11	284.35	92.41	8	8	5
2011	35.57	270.19	581.55	14	5	13
2012	39.2	191.64	157.02	11	5	4
2013	14.26	306.36	58.48	8	9	3
2014	62.68	91.38	108.54	19	3	4
2015	63.03	77.41	63.03	12	3	2
2016	55.67	182.33	131.97	13	6	4
2017	51.16	197.46	76.32	14	8	4
2018	37.21	56.29	65.97	10	3	4
2019	38.35	127.17	110.65	9	5	3
2020	40.93	105.25	50.93	13	5	3
2021	57.5	286.28	57.5	11	6	2
2022	61.37	197.89	166.27	15	7	6
2023	32.04	241.6	118.18	10	7	3
2024	53.93	111.67	151.13	9	4	4
2025	53.47	158.11	53.47	12	5	2
2026	35.37	267.25	155.75	11	6	4
2027	42.61	236.61	169.27	10	6	6
2028	13.19	199.83	54.07	7	5	3
2029	64.02	220.48	110.46	16	6	4
2030	63.06	155.96	131.48	11	4	4
2031	12.25	215.21	221.73	8	5	5
2032	18.52	206.4	108.18	10	5	3
2033	15.11	124.49	122.17	5	4	3
2034	24.08	264.8	24.08	11	6	2
2035	52.27	192.75	72.37	12	6	3
2036	59.37	285.75	59.37	14	7	2
2037	55.1	132.44	77.88	11	4	3
2038	49.6	273.88	49.6	11	7	2
2039	28.26	243.06	28.26	12	6	2
2040	41.7	262.74	192.34	10	6	5
2041	43.16	256.52	121.86	13	6	4
2042	45.37	199.09	110.69	16	5	4
2043	31.4	173.48	104.86	9	4	3
2044	44.26	299.44	128.88	11	8	4
2045	44.28	264.04	205.72	11	6	6
2046	74.71	132.99	145.77	15	4	4
2047	72.38	322.38	94.64	17	7	4
2048	35.37	132.73	78.97	15	4	3
2049	51.15	360.13	51.15	13	8	2
2050	65.66	307.2	65.66	16	7	2
2051	48.28	229.88	105.9	10	6	3
2052	66.84	109.04	92.68	11	5	4
2053	61.34	273.8	171.36	12	7	5
2054	13.92	138.02	68.2	6	6	3
2055	57.59	338.89	57.59	8	7	2
2056	35.27	66.13	58.67	7	3	3
2057	65.41	224.97	138.41	16	5	4
2058	35.5	216.4	35.5	10	5	2
2059	45.68	271.26	431.12	13	6	12
2060	33.61	371.11	33.61	8	8	2
2061	37.76	195.08	65.36	9	6	3
2062	29.82	204.4	290.12	11	5	8
2063	30.29	154.13	226.57	7	6	6
2064	59.32	225.24	133.78	14	7	5
2065	52.48	268.34	452.32	9	7	11
2066	40.46	139.36	63.86	7	5	3
2067	52.25	118.51	144.29	11	5	4
2068	52.58	67.52	52.58	9	3	2
2069	63.92	147.3	169.94	9	5	4
2070	21.12	191.54	112.14	13	6	4
2071	45.31	118.53	275.93	11	4	7
2072	71.6	132.68	393.34	20	5	11
2073	30.47	176.83	129.95	8	6	4
2074	56.51	82.51	75.75	10	4	3
2075	15.46	232.9	15.46	7	6	2
2076	49.69	243.31	97.57	16	6	3
2077	77.19	248.53	171.39	18	6	5
2078	63.92	264.66	63.92	16	8	2
2079	37.47	328.91	37.47	9	7	2
2080	38.58	194.62	38.58	7	6	2
2081	67.12	215.32	67.12	14	6	2
2082	41.34	193.42	58.26	14	5	3
2083	20.55	103.71	137.81	9	5	3
2084	13.75	324.81	37.15	10	8	3
2085	58.82	239.02	80.02	12	7	3
2086	23.73	262.81	161.67	12	7	4
2087	77.67	266.33	77.67	15	7	2
2088	28.1	124.28	83.36	6	5	3
2089	60.33	269.53	94.85	11	6	3
2090	68.93	269.67	90.39	13	6	3
2091	3.43	330.31	194.23	5	8	6
2092	57.75	246.15	254.77	14	7	6
2093	38.1	299.18	38.1	11	9	2
2094	25.79	205.99	28.35	10	5	3
2095	68.74	197.94	68.74	13	7	2
2096	64.89	244.19	64.89	15	7	2
2097	65.04	106.08	195.9	11	4	6
2098	68.08	74.86	155.56	14	3	4
2099	73.26	221.04	85.0	15	8	4
2100	11.18	188.36	14.46	10	5	3
2101	15.23	204.97	158.51	10	6	5
2102	34.75	214.97	150.75	15	7	5
2103	41.3	127.5	108.46	11	5	4
2104	21.83	140.49	76.11	7	6	3
2105	55.43	170.33	115.53	11	5	3
2106	30.82	300.62	76.6	8	6	4
2107	22.55	157.75	171.97	7	5	6
2108	58.45	294.67	81.85	11	7	3
2109	50.83	206.37	105.11	13	6	3
2110	5.74	154.9	319.42	5	4	8
2111	58.24	217.26	168.88	14	7	4
2112	38.6	288.44	113.1	10	7	5
2113	27.58	181.84	174.94	10	5	4
2114	40.67	264.01	175.29	10	7	5
2115	53.13	225.41	75.01	11	6	3
2116	4.87	135.67	568.35	6	6	17
2117	46.34	255.26	56.86	13	6	4
2118	43.71	259.19	103.77	12	8	3
2119	69.63	287.29	169.39	16	7	4
2120	48.66	152.06	92.52	11	6	4
2121	46.84	196.3	101.12	12	8	3
2122	57.65	239.49	67.65	17	6	3
2123	47.44	131.1	82.44	10	5	3
2124	36.32	238.94	59.02	7	5	3
2125	46.06	249.46	56.06	8	7	3
2126	19.87	205.91	233.07	7	8	6
2127	40.1	82.48	210.36	13	5	6
2128	40.3	293.1	40.3	10	9	2
2129	42.7	180.84	119.98	10	5	4
2130	50.72	254.86	50.72	12	7	2
2131	32.83	154.53	77.13	14	4	3
2132	60.57	300.79	87.93	12	6	4
2133	47.86	133.68	64.64	7	6	3
2134	37.54	238.82	298.96	14	6	8
2135	55.12	227.82	55.12	15	5	2
2136	32.53	90.75	267.63	8	5	9
2137	61.34	208.36	214.08	16	6	5
2138	16.75	166.63	179.23	12	7	6
2139	8.74	161.44	210.44	9	5	6
2140	59.21	241.53	356.85	14	6	7
2141	74.22	440.16	74.22	18	10	2
2142	38.38	288.24	103.7	9	7	4
2143	69.97	137.81	69.97	15	5	2
2144	34.41	213.11	141.41	8	7	5
2145	32.06	216.6	71.74	11	7	3
2146	26.78	166.54	292.64	9	5	10
2147	61.31	183.95	61.31	14	5	2
2148	48.81	327.95	52.47	13	8	3
2149	73.02	445.44	128.8	18	8	4
2150	67.14	265.16	122.92	14	6	4
2151	45.7	205.88	174.04	10	5	4
2152	63.78	210.96	73.06	13	9	3
2153	63.88	137.58	71.12	16	5	3
2154	18.84	307.56	185.08	10	8	4
2155	38.18	143.74	196.34	10	4	6
2156	21.09	164.11	295.97	8	5	10
2157	76.02	135.96	101.9	15	5	3
2158	52.76	155.92	80.66	12	4	4
2159	32.62	216.5	196.62	8	8	5
2160	14.69	188.35	23.43	9	7	3
2161	68.67	206.25	132.11	15	5	3
2162	33.5	176.14	125.54	11	6	4
2163	66.57	180.21	72.29	15	4	3
2164	80.14	110.1	360.4	17	3	8
2165	50.94	370.36	60.94	16	8	3
2166	27.15	202.93	206.75	11	5	5
2167	30.0	218.76	160.14	14	6	5
2168	45.22	147.14	293.14	10	4	8
2169	47.14	200.86	183.7	12	5	5
2170	72.39	325.15	478.71	14	7	11
2171	26.99	208.97	174.33	9	8	5
2172	57.01	258.33	118.21	14	7	4
2173	47.93	167.53	61.93	8	5	3
2174	66.83	259.93	165.43	11	5	5
2175	50.97	169.79	128.51	13	5	4
2176	44.44	390.4	44.44	11	8	2
2177	42.45	219.19	42.45	11	6	2
2178	62.05	109.77	115.49	15	5	3
2179	57.26	57.26	198.48	11	2	5
2180	18.32	311.58	136.6	7	6	3
2181	67.64	172.28	145.22	13	4	3
2182	26.32	88.94	211.18	12	3	5
2183	28.23	28.23	28.23	8	2	2
2184	36.67	230.81	69.23	8	7	3
2185	12.42	179.96	12.42	8	7	2
2186	19.71	280.35	19.71	9	7	2
2187	36.98	166.24	361.66	10	5	8
2188	44.53	87.89	53.93	10	3	3
2189	44.61	205.53	199.83	9	7	6
2190	62.25	247.83	203.15	12	8	6
2191	44.97	65.41	539.49	16	3	12
2192	54.76	158.66	198.92	13	4	8
2193	30.29	155.65	143.83	9	5	4
2194	82.95	143.91	273.19	19	5	7
2195	79.28	123.0	83.22	18	4	3
2196	30.32	215.3	50.24	8	6	3
2197	37.53	101.83	106.81	11	4	4
2198	38.82	195.88	57.56	11	5	3
2199	36.04	120.76	131.96	9	4	4
2200	57.59	288.17	162.89	13	6	4
2201	66.46	132.1	97.08	18	4	4
2202	48.47	298.11	48.47	13	8	2
2203	41.31	145.95	157.25	12	5	4
2204	57.93	283.61	515.19	13	6	10
2205	51.64	232.0	128.4	11	7	4
2206	61.06	237.2	61.06	12	7	2
2207	57.61	101.79	113.89	15	3	3
2208	4.63	73.45	149.33	3	3	4
2209	32.7	231.96	77.22	13	6	4
2210	20.69	241.75	97.65	13	5	4
2211	46.58	137.18	192.58	12	5	7
2212	65.19	195.95	338.79	15	5	9
2213	41.73	408.29	64.39	12	9	3
2214	73.14	223.38	96.54	19	7	3
2215	21.01	153.31	291.59	11	4	7
2216	66.84	137.48	186.72	12	5	5
2217	60.14	66.74	320.86	14	4	8
2218	8.9	287.32	8.9	9	7	2
2219	77.51	231.89	96.17	19	6	3
2220	46.99	112.93	89.69	11	4	3
2221	37.56	173.98	57.2	10	6	3
2222	59.61	332.15	59.61	13	10	2
2223	27.82	200.14	126.16	12	5	3
2224	21.64	317.78	21.64	11	6	2
2225	59.49	113.85	63.27	15	3	3
2226	51.35	384.39	51.35	13	9	2
2227	40.26	263.86	40.26	14	8	2
2228	67.08	208.46	121.36	14	5	3
2229	35.62	169.5	116.5	9	5	4
2230	43.77	101.05	43.77	12	5	2
2231	26.72	181.46	26.72	9	5	2
2232	67.49	261.25	88.83	14	6	3
2233	3.56	61.18	790.44	4	4	20
2234	42.62	307.62	60.12	11	8	3
2235	58.07	220.19	80.85	11	6	3
2236	49.68	158.36	141.94	11	5	5
2237	40.79	83.89	236.27	10	3	6
2238	49.57	294.09	85.49	12	7	3
2239	15.23	199.09	69.51	6	7	3
2240	55.68	281.42	102.32	10	8	3
2241	54.19	224.15	81.83	12	7	4
2242	50.11	272.49	154.83	10	7	5
2243	64.34	259.2	247.46	14	7	5
2244	57.48	296.36	57.48	11	9	2
2245	28.36	274.94	278.26	12	8	7
2246	30.74	310.4	324.6	10	8	7
2247	67.69	152.99	237.55	14	4	5
2248	31.52	188.68	35.78	12	6	3
2249	55.13	331.63	187.37	18	7	5
2250	40.82	206.38	98.48	9	5	4
2251	51.87	170.91	106.15	17	5	3
2252	58.31	308.85	58.31	17	10	2
2253	54.02	307.68	54.02	11	9	2
2254	54.53	108.43	131.29	8	4	3
2255	40.18	223.78	40.18	11	7	2
2256	12.3	124.96	13.92	9	5	3
2257	23.18	348.9	33.52	9	8	3
2258	46.17	274.27	46.17	8	6	2
2259	41.47	233.83	95.75	12	7	3
2260	35.01	173.21	35.01	10	7	2
2261	67.5	244.64	67.5	16	6	2
2262	9.57	234.27	9.57	9	7	2
2263	21.8	221.76	31.2	5	7	3
2264	20.76	256.06	137.24	9	8	4
2265	71.43	191.95	91.49	17	6	3
2266	82.73	351.41	82.73	16	7	2
2267	13.38	146.54	23.38	5	5	3
2268	26.92	196.18	173.8	12	6	5
2269	66.61	216.15	125.03	16	5	4
2270	77.54	355.28	77.54	20	9	2
2271	57.98	215.68	205.94	11	6	5
2272	45.27	321.01	272.05	19	8	7
2273	57.39	218.41	80.79	16	7	3
2274	69.52	364.52	89.28	13	9	3
2275	47.64	232.34	59.98	13	5	3
2276	56.37	237.67	222.31	10	6	7
2277	35.81	284.29	35.81	11	7	2
2278	18.9	391.5	18.9	7	8	2
2279	62.06	112.38	96.3	14	4	4
2280	71.96	128.88	133.02	16	5	4
2281	13.41	187.79	99.95	8	6	4
2282	21.54	265.56	156.3	7	9	6
2283	30.55	165.15	78.43	11	6	3
2284	47.56	336.34	47.56	12	9	2
2285	45.24	316.82	368.54	14	6	9
2286	13.0	121.34	48.48	5	6	3
2287	55.78	161.86	161.78	11	5	4
2288	26.8	176.18	96.76	6	5	3
2289	48.04	288.9	262.2	14	7	6
2290	24.03	175.75	197.17	11	4	6
2291	33.1	245.34	247.82	13	6	6
2292	22.4	396.4	22.4	9	8	2
2293	52.83	273.15	76.23	18	7	3
2294	45.48	45.48	80.44	19	2	3
2295	19.45	329.57	19.45	9	7	2
2296	30.91	139.69	101.31	11	5	4
2297	37.9	318.04	37.9	9	9	2
2298	35.72	285.24	220.68	9	6	6
2299	62.48	142.68	390.28	13	5	12
2300	37.69	62.59	96.21	15	3	3
2301	40.53	101.01	179.65	10	5	5
2302	60.47	214.87	109.47	13	5	4
2303	56.49	181.39	99.95	13	4	3
2304	14.28	243.88	14.28	5	7	2
2305	47.74	341.08	47.74	17	8	2
2306	13.89	160.03	13.89	7	6	2
2307	38.47	295.31	132.47	9	7	6
2308	45.02	86.36	45.02	13	3	2
2309	47.71	191.61	189.05	15	6	5
2310	3.78	244.66	172.36	6	7	5
2311	18.09	113.07	180.17	8	3	5
2312	55.47	207.01	65.47	11	6	3
2313	16.63	150.41	221.17	6	5	5
2314	38.85	171.73	79.73	9	5	4
2315	31.19	100.05	97.35	10	4	3
2316	11.89	167.79	123.17	6	6	5
2317	20.74	110.18	264.06	12	4	6
2318	52.26	196.16	52.26	10	6	2
2319	1.11	91.57	78.65	3	3	3
2320	20.57	210.69	90.39	6	6	4
2321	44.31	229.97	123.13	8	5	5
2322	67.66	362.5	67.66	16	9	2
2323	41.49	58.69	311.43	9	3	9
2324	33.05	108.15	124.03	10	4	3
2325	59.06	116.06	106.94	14	4	3
2326	51.31	137.07	69.65	11	6	3
2327	38.8	220.08	139.5	8	7	4
2328	53.19	53.19	107.41	11	2	3
2329	41.6	213.94	95.88	11	7	3
2330	53.57	180.31	65.91	13	5	3
2331	23.93	309.43	58.93	11	7	3
2332	62.15	264.05	153.01	14	6	4
2333	78.66	108.62	99.24	16	3	3
2334	27.1	40.78	363.64	8	3	11
2335	20.66	343.96	20.66	13	8	2
2336	78.18	326.02	174.92	14	7	4
2337	33.6	313.5	276.14	12	9	7
2338	17.02	107.22	110.98	11	5	3
2339	21.95	199.49	188.57	12	4	5
2340	41.46	278.48	502.96	11	7	13
2341	53.63	194.75	188.73	11	5	6
2342	52.28	332.1	52.28	13	7	2
2343	54.02	136.0	97.5	16	4	3
2344	57.3	255.26	172.8	14	6	6
2345	47.83	274.99	421.67	13	6	10
2346	62.28	150.42	172.42	10	4	5
2347	8.53	252.09	79.81	6	7	4
2348	44.12	107.02	245.92	11	4	6
2349	39.07	248.59	493.55	10	6	15
2350	63.88	357.36	100.48	15	7	3
2351	76.67	233.93	221.23	16	5	6
2352	9.66	219.64	81.98	7	8	4
2353	22.21	22.21	236.63	10	2	5
2354	49.89	187.71	122.17	11	5	3
2355	38.89	106.65	52.69	12	4	3
2356	35.61	35.61	51.23	11	2	3
2357	43.27	221.05	58.23	14	5	3
2358	58.75	305.27	230.23	13	8	7
2359	70.55	210.39	211.27	11	6	5
2360	40.37	204.19	58.55	10	7	3
2361	55.92	324.6	55.92	12	7	2
2362	2.02	387.52	87.42	5	8	4
2363	40.15	270.35	410.77	15	7	11
2364	55.46	360.02	490.74	12	9	13
2365	53.67	53.67	399.21	10	2	9
2366	40.87	197.79	50.27	8	6	3
2367	62.95	193.17	188.43	15	6	6
2368	38.91	119.01	169.15	9	4	5
2369	19.44	239.86	219.24	6	6	8
2370	5.68	270.6	101.86	6	7	4
2371	57.88	269.64	146.02	12	9	5
2372	49.22	238.82	125.58	16	7	4
2373	31.69	107.21	140.59	9	4	4
2374	33.55	173.63	33.55	10	5	2
2375	41.07	129.85	51.15	8	5	3
2376	59.99	218.03	198.55	15	5	4
2377	15.21	240.47	151.13	8	7	4
2378	64.1	212.94	304.9	12	6	8
2379	66.76	138.08	427.58	15	3	7
2380	34.62	95.38	277.4	7	4	9
2381	26.22	203.96	80.5	9	7	3
2382	31.74	214.24	135.48	11	7	4
2383	56.72	256.36	219.72	16	6	5
2384	50.46	262.72	50.46	12	6	2
