sc	rl	cl	kl	rh	ch	kh
5780	50.54	259.16	318.6	12	7	6
5781	47.59	195.23	209.07	12	6	7
5782	17.94	206.9	178.22	9	6	6
5783	33.29	238.61	414.33	13	5	9
5784	31.69	107.21	61.15	9	4	3
5785	40.28	191.56	234.22	9	6	7
5786	61.03	152.65	76.87	12	4	3
5787	56.86	124.7	57.8	15	6	3
5788	59.88	333.08	78.86	12	8	3
5789	43.05	162.05	162.73	8	4	4
5790	25.33	150.69	63.99	9	5	3
5791	48.22	277.42	190.26	8	7	5
5792	65.25	219.69	137.25	11	5	3
5793	34.83	271.21	184.19	14	6	4
5794	42.41	224.35	234.35	12	5	6
5795	40.52	282.04	123.48	14	8	3
5796	5.55	221.01	213.57	6	7	5
5797	40.67	231.37	216.07	12	6	5
5798	58.61	157.27	123.45	10	5	5
5799	16.75	278.83	175.31	9	8	6
5800	49.86	79.06	117.4	12	3	3
5801	63.14	125.3	341.92	11	4	10
5802	73.11	376.95	73.11	15	8	2
5803	25.83	71.19	66.59	5	3	4
5804	18.22	184.04	153.98	9	5	6
5805	53.74	323.28	127.62	10	8	3
5806	49.1	147.56	135.2	13	5	4
5807	66.86	147.68	279.94	17	4	7
5808	37.1	255.46	231.8	9	8	7
5809	39.88	110.22	329.22	11	4	9
5810	51.6	205.64	51.6	12	6	2
5811	55.63	146.31	55.63	12	5	2
5812	64.8	193.68	88.0	13	5	4
5813	31.09	270.95	44.09	9	8	3
5814	60.16	167.16	73.16	11	5	3
5815	31.87	178.03	33.55	9	5	3
5816	69.2	282.76	518.84	14	6	13
5817	24.67	48.63	745.71	8	4	19
5818	75.42	182.9	143.5	19	5	3
5819	58.05	383.63	102.37	11	10	3
5820	28.07	175.43	63.33	11	6	3
5821	3.65	131.63	3.65	2	5	2
5822	33.48	207.76	33.48	7	7	2
5823	49.64	170.18	118.8	9	5	4
5824	42.67	182.27	447.19	11	6	12
5825	56.04	124.86	114.54	12	3	4
5826	72.09	268.89	198.73	16	6	5
5827	35.48	85.0	415.04	6	5	9
5828	41.84	158.08	396.36	13	5	11
5829	54.24	230.3	54.24	13	7	2
5830	22.77	137.07	22.77	9	5	2
5831	48.41	265.67	132.13	11	7	4
5832	23.48	146.84	283.14	14	5	7
5833	24.4	266.22	61.0	11	6	3
5834	20.2	187.54	49.4	9	7	3
5835	46.75	126.73	143.99	13	5	5
5836	68.17	215.83	378.01	17	6	8
5837	44.64	314.1	230.68	17	9	6
5838	39.99	178.67	445.13	11	6	11
5839	43.46	318.14	745.4	13	7	17
5840	30.17	183.95	138.51	13	6	5
5841	42.27	259.57	448.49	10	8	13
5842	27.51	142.25	702.51	10	6	14
5843	19.21	280.31	38.43	8	9	3
5844	60.93	178.11	60.93	17	5	2
5845	61.21	351.07	81.79	12	8	3
5846	77.03	93.25	206.43	18	4	5
5847	39.27	284.11	128.83	10	8	4
5848	61.3	208.58	369.88	16	6	9
5849	31.19	211.23	72.87	13	5	3
5850	23.9	120.3	115.9	10	6	4
5851	51.18	247.48	60.54	12	8	3
5852	60.68	301.06	93.18	17	7	4
5853	5.17	271.45	5.17	6	7	2
5854	43.26	291.54	57.1	11	7	3
5855	54.27	181.67	148.53	16	5	6
5856	50.87	237.05	196.05	10	6	6
5857	44.69	411.41	355.55	12	8	10
5858	55.08	313.6	111.66	14	7	3
5859	60.95	185.85	187.75	14	5	5
5860	61.38	266.72	268.38	11	7	6
5861	6.85	274.33	29.79	7	9	3
5862	23.51	134.79	23.51	10	5	2
5863	21.06	215.94	24.44	6	7	3
5864	49.26	269.04	74.42	14	6	3
5865	69.59	235.29	163.65	17	6	4
5866	42.6	244.58	408.52	11	6	10
5867	77.03	323.59	179.27	17	6	4
5868	14.15	226.19	109.53	8	6	5
5869	48.59	229.03	58.77	13	6	3
5870	62.62	189.2	330.9	13	7	7
5871	22.39	240.85	187.33	11	8	5
5872	54.8	220.9	142.72	13	6	4
5873	29.78	244.44	161.2	6	7	5
5874	60.61	130.07	151.07	14	5	5
5875	56.62	309.84	141.26	11	7	4
5876	46.57	308.29	59.85	9	8	3
5877	29.07	161.93	49.09	9	6	3
5878	51.74	128.94	367.6	13	4	10
5879	19.59	321.21	19.59	7	8	2
5880	25.92	331.94	117.6	8	9	3
5881	32.69	84.65	257.43	10	5	5
5882	31.83	271.11	334.29	15	6	8
5883	20.65	176.87	20.65	6	5	2
5884	60.97	86.43	178.85	10	3	7
5885	49.28	172.64	206.98	14	5	6
5886	19.85	200.47	65.67	10	6	3
5887	28.98	170.18	137.64	10	5	3
5888	48.63	214.61	124.31	12	5	4
5889	33.12	98.02	106.28	11	5	3
5890	61.46	250.48	178.1	13	7	4
5891	48.37	110.07	98.11	9	3	3
5892	27.43	95.31	68.09	6	5	4
5893	36.95	312.19	36.95	15	7	2
5894	39.87	64.39	297.03	11	3	7
5895	53.04	367.8	106.7	12	8	4
5896	19.72	288.22	61.08	10	9	4
5897	27.16	297.8	251.5	12	6	6
5898	79.08	238.06	132.18	16	6	3
5899	63.16	131.38	304.78	13	5	8
5900	22.06	332.2	26.14	10	8	3
5901	64.63	241.07	86.09	14	6	3
5902	53.79	192.23	353.89	12	6	8
5903	27.14	244.86	142.14	11	7	4
5904	66.86	226.68	150.46	14	6	4
5905	53.2	191.7	86.56	15	5	3
5906	63.74	188.38	384.74	12	4	8
5907	62.79	283.73	89.73	14	8	4
5908	17.61	315.87	132.03	9	7	3
5909	47.72	174.16	48.88	13	5	3
5910	41.79	227.07	111.49	15	6	4
5911	47.69	101.33	286.61	11	5	10
5912	52.96	214.46	127.9	12	7	4
5913	45.87	112.25	143.49	12	4	4
5914	49.17	168.27	67.55	13	5	3
5915	54.97	302.23	199.03	10	7	5
5916	24.98	391.96	67.06	10	8	4
5917	18.4	359.84	24.9	8	10	3
5918	8.45	83.63	8.45	7	4	2
5919	54.84	124.94	56.34	9	4	3
5920	60.12	216.38	61.24	15	6	3
5921	69.56	132.12	514.72	15	5	12
5922	12.7	152.38	659.72	8	6	18
5923	54.27	109.49	608.69	9	4	16
5924	55.35	153.19	113.57	13	4	4
5925	49.16	296.08	89.7	7	8	3
5926	70.04	263.74	70.04	18	7	2
5927	41.7	108.22	184.08	8	3	7
5928	57.64	197.92	206.92	13	7	5
5929	45.85	175.91	111.03	11	6	4
5930	53.56	102.38	241.22	8	3	5
5931	39.93	259.31	131.81	9	7	4
5932	59.17	323.33	205.25	12	8	6
5933	64.01	118.75	73.51	15	3	3
5934	70.59	84.23	184.83	19	3	5
5935	27.48	172.88	353.9	11	6	11
5936	28.46	140.74	217.96	11	4	8
5937	36.33	251.05	114.39	8	7	3
5938	28.19	297.53	242.17	12	7	5
5939	67.73	235.01	67.73	13	7	2
5940	10.62	159.22	106.16	6	7	4
5941	66.81	249.41	210.31	18	5	5
5942	56.94	101.48	92.6	10	3	4
5943	44.19	314.53	217.47	12	8	6
5944	77.67	277.83	122.69	14	5	3
5945	67.88	117.56	128.12	14	5	4
5946	28.05	86.53	28.05	9	3	2
5947	54.54	238.96	177.28	9	7	5
5948	36.38	81.58	584.42	13	4	17
5949	48.26	256.7	48.26	12	7	2
5950	44.28	220.28	94.98	9	6	4
5951	30.78	193.12	137.2	11	6	4
5952	31.29	326.31	187.61	8	8	5
5953	66.75	323.25	325.93	18	7	6
5954	22.33	196.91	325.25	6	5	9
5955	37.41	352.51	216.25	11	8	6
5956	38.27	279.25	643.63	13	6	15
5957	34.32	213.62	145.26	7	7	4
5958	38.11	205.37	221.61	9	6	7
5959	19.04	362.82	141.2	13	9	5
5960	65.77	252.37	851.21	15	6	19
5961	47.76	248.44	99.74	12	7	3
5962	70.16	277.94	147.16	16	7	4
5963	66.18	133.66	124.7	15	5	3
5964	11.27	303.37	11.27	6	9	2
5965	19.91	27.15	99.13	12	3	3
5966	49.79	256.99	49.79	12	7	2
5967	62.51	207.83	384.03	17	6	10
5968	64.85	338.25	155.45	16	6	3
5969	59.66	132.2	178.42	14	4	4
5970	72.1	318.7	85.46	18	7	3
5971	28.76	249.98	28.76	11	5	2
5972	46.77	252.57	73.29	14	7	3
5973	53.04	179.18	53.04	13	7	2
5974	47.44	208.08	510.48	12	7	10
5975	3.06	110.0	36.08	5	6	3
5976	9.89	258.83	105.01	6	6	3
5977	9.64	112.46	166.46	6	3	5
5978	40.27	125.63	136.45	10	5	5
5979	38.39	142.49	38.39	13	5	2
5980	61.52	274.76	61.52	9	7	2
5981	60.54	79.78	78.82	13	3	3
5982	53.3	202.42	53.3	13	6	2
5983	28.94	301.16	130.8	12	6	3
5984	40.41	133.09	92.15	7	4	3
5985	59.15	107.23	502.55	16	5	12
5986	48.81	255.51	58.05	9	7	3
5987	36.61	199.43	89.15	9	6	3
5988	46.3	166.6	284.36	11	5	9
5989	49.87	316.79	95.83	9	7	4
5990	26.2	254.16	26.2	8	7	2
5991	67.95	116.37	67.95	15	6	2
5992	55.05	190.51	55.05	16	7	2
5993	28.17	126.21	463.05	12	5	11
5994	35.44	342.76	54.42	10	8	3
5995	33.64	286.66	35.82	13	7	3
5996	38.17	272.85	38.17	10	7	2
5997	50.37	112.09	287.81	12	3	7
5998	43.51	393.19	472.03	12	8	12
5999	31.17	125.21	103.39	12	5	3
6000	25.5	301.92	270.68	10	7	6
6001	24.36	199.38	141.98	10	5	6
6002	55.69	187.65	196.73	14	5	5
6003	60.11	133.09	60.11	10	4	2
6004	37.79	212.55	192.71	10	6	5
6005	40.77	127.11	121.51	11	5	4
6006	46.07	201.35	46.07	10	5	2
6007	45.56	159.54	45.56	10	4	2
6008	25.27	242.11	303.51	11	7	9
6009	10.44	323.74	19.9	6	7	3
6010	39.37	250.55	167.57	11	6	4
6011	44.32	198.78	434.82	7	6	11
6012	29.03	226.09	52.41	8	6	4
6013	32.04	252.9	32.04	9	6	2
6014	20.96	170.64	64.84	6	7	3
6015	50.83	204.55	183.03	15	7	6
6016	37.82	130.74	148.98	14	5	4
6017	58.44	314.68	58.44	12	6	2
6018	36.68	157.34	122.48	13	6	4
6019	29.05	271.09	29.05	8	8	2
6020	33.72	242.4	44.9	9	7	3
6021	58.43	232.73	75.95	12	5	3
6022	27.17	95.41	27.17	12	4	2
6023	21.84	295.4	128.9	11	6	3
6024	34.79	194.29	129.57	10	6	8
6025	26.51	211.67	127.61	11	6	3
6026	53.81	285.15	111.49	14	6	3
6027	67.45	163.89	107.23	16	5	4
6028	55.24	236.98	348.88	14	7	8
6029	51.21	268.89	103.23	11	7	3
6030	72.48	276.1	135.94	16	5	4
6031	54.11	393.81	160.45	16	10	4
6032	47.93	231.05	57.93	13	6	3
6033	36.36	213.14	36.36	10	5	2
6034	36.11	205.87	97.81	12	5	4
6035	32.83	147.79	81.79	10	4	3
6036	27.24	315.66	583.0	10	9	15
6037	66.39	185.39	526.41	14	6	14
6038	58.97	160.51	488.27	19	5	10
6039	83.06	214.78	142.56	19	6	4
6040	62.32	346.92	154.34	12	8	4
6041	52.44	180.84	218.8	11	6	7
6042	40.45	99.91	92.15	9	4	3
6043	58.64	232.24	132.52	13	6	3
6044	20.98	238.94	632.74	10	6	14
6045	36.16	312.92	98.98	8	8	3
6046	45.56	235.46	471.34	14	6	12
6047	45.04	247.6	518.92	11	7	12
6048	13.23	13.23	406.73	10	2	9
6049	53.06	256.84	370.14	18	7	7
6050	26.72	239.42	26.72	17	6	2
6051	63.79	189.25	77.63	16	6	3
6052	57.66	267.3	115.3	16	8	4
6053	22.95	190.31	301.67	9	6	7
6054	37.24	262.58	103.9	9	8	3
6055	50.75	245.37	50.75	11	7	2
6056	46.77	318.73	434.45	10	7	12
6057	29.53	215.89	65.31	5	7	3
6058	32.98	230.78	683.16	8	7	13
6059	69.27	251.77	69.27	14	6	2
6060	42.67	139.89	42.67	11	7	2
6061	45.57	372.31	96.15	13	10	3
6062	38.39	224.19	38.39	12	7	2
6063	25.08	350.5	49.6	9	10	3
6064	49.62	197.78	123.6	12	4	4
6065	66.51	347.79	142.07	15	8	5
6066	71.77	172.77	135.69	19	6	3
6067	27.2	238.84	87.24	12	6	3
6068	19.89	151.71	90.37	8	6	4
6069	53.85	148.73	499.49	17	4	13
6070	29.09	241.05	293.01	13	6	7
6071	27.94	262.44	142.88	11	7	4
6072	31.71	276.13	54.29	10	8	3
6073	40.14	104.92	40.14	9	3	2
6074	37.18	191.12	37.18	8	6	2
6075	27.71	152.13	102.45	11	5	3
6076	62.56	164.48	147.72	15	5	4
6077	56.49	181.35	342.39	14	5	8
6078	50.47	168.25	65.03	16	5	3
6079	45.67	339.11	72.27	14	7	3
6080	44.9	154.88	203.04	10	5	7
6081	3.56	62.96	91.04	3	4	3
6082	30.41	315.51	150.19	10	7	3
6083	26.51	166.15	26.51	13	4	2
6084	72.68	190.32	340.3	12	6	7
6085	40.26	104.08	88.14	13	4	3
6086	42.51	91.55	42.51	12	4	2
6087	60.7	301.16	261.36	14	7	7
6088	46.22	241.7	46.22	15	8	2
6089	24.18	156.5	85.82	9	6	4
6090	56.23	262.25	276.17	14	6	7
6091	52.27	240.69	270.63	13	6	7
6092	62.0	249.24	135.48	15	7	4
6093	49.04	178.56	77.38	13	4	3
6094	38.12	177.6	199.14	8	4	5
6095	21.09	280.27	124.13	10	7	4
6096	54.02	187.1	303.6	9	5	7
6097	54.87	138.91	54.87	11	4	2
6098	43.17	207.57	182.35	8	6	5
6099	39.39	246.93	199.03	14	6	6
6100	4.87	246.69	179.45	4	7	6
6101	12.93	209.17	268.49	9	7	8
6102	49.53	289.47	51.63	12	9	3
6103	48.99	263.65	71.69	14	8	3
6104	53.25	121.89	954.25	13	6	25
6105	16.9	210.1	94.28	11	5	3
6106	63.25	86.91	82.51	11	4	3
6107	51.82	55.48	71.06	14	3	3
6108	57.98	175.42	333.52	10	5	10
6109	35.43	129.89	224.35	8	5	7
6110	60.72	332.08	393.42	13	8	14
6111	61.41	219.05	486.67	14	6	12
6112	14.15	95.41	14.15	9	4	2
6113	14.7	272.46	185.26	8	6	4
6114	66.53	194.49	107.05	14	5	3
6115	14.49	184.03	298.07	11	5	6
6116	62.37	130.97	62.37	12	4	2
6117	35.92	161.16	37.6	9	5	3
6118	34.51	101.03	34.51	7	4	2
6119	26.02	145.34	113.7	12	3	3
6120	41.07	93.61	71.19	8	5	3
6121	82.84	268.22	95.66	19	8	3
6122	55.08	167.6	532.42	14	4	14
6123	33.14	199.0	81.0	13	5	3
6124	55.43	225.67	521.23	13	6	14
6125	41.1	258.32	145.1	13	6	5
6126	42.6	272.2	76.04	8	8	3
6127	54.25	207.53	489.43	15	6	15
6128	37.24	232.9	145.6	11	6	5
6129	49.15	189.07	70.41	13	5	3
6130	41.45	322.65	110.41	9	7	4
6131	36.25	262.07	36.25	8	7	2
6132	48.23	123.03	529.17	15	5	11
6133	19.55	173.29	65.27	9	5	4
6134	54.49	208.37	301.37	17	6	8
6135	50.41	229.83	197.97	14	7	4
6136	64.7	234.1	175.86	16	6	4
6137	51.3	386.64	118.3	18	9	4
6138	43.37	287.13	62.35	12	7	3
6139	15.64	265.88	15.64	8	8	2
6140	33.0	158.74	33.0	11	4	2
6141	58.91	120.15	86.81	13	3	3
6142	58.25	213.17	74.77	11	5	3
6143	34.14	255.54	179.26	11	7	4
6144	58.52	191.16	307.18	13	7	8
6145	27.85	104.65	59.81	9	3	3
6146	59.77	69.65	151.95	12	3	4
6147	48.79	137.29	48.79	11	5	2
6148	51.97	222.13	168.97	14	6	4
6149	39.78	219.12	39.78	8	7	2
6150	41.08	256.36	66.46	11	6	3
6151	49.66	109.62	409.32	11	5	11
6152	14.41	116.07	14.41	6	4	2
6153	38.02	231.26	38.02	15	7	2
6154	27.43	184.55	27.43	8	6	2
6155	64.76	200.46	66.36	9	6	3
6156	31.25	210.31	158.05	12	6	4
6157	67.14	291.78	249.86	18	7	6
6158	35.08	220.38	395.32	6	7	13
6159	33.19	176.11	38.47	12	6	3
6160	30.5	283.02	193.82	14	6	6
6161	32.67	261.69	418.51	11	6	11
6162	32.48	266.1	32.48	10	8	2
6163	55.11	174.75	58.19	15	4	3
6164	13.15	203.79	180.95	8	6	6
6165	32.59	165.45	359.39	10	5	8
6166	57.51	178.23	57.51	14	6	2
6167	41.65	227.35	105.29	11	7	3
6168	49.65	254.51	87.17	9	8	3
6169	80.32	267.54	229.86	20	7	7
6170	58.53	260.37	99.13	10	6	4
6171	29.87	228.39	385.27	8	6	10
6172	62.31	354.31	62.31	14	8	2
6173	50.06	330.58	77.56	13	8	3
6174	44.97	254.99	72.99	12	7	3
6175	43.73	291.91	290.77	8	8	9
6176	36.83	154.93	78.31	6	5	3
6177	25.97	171.17	59.83	9	6	4
6178	45.26	278.32	651.22	13	7	17
6179	59.81	85.69	75.39	13	3	3
6180	41.57	104.37	108.59	13	3	4
6181	45.41	177.39	512.01	12	5	13
6182	36.92	313.82	36.92	8	7	2
6183	38.95	270.25	143.91	11	7	4
6184	54.73	101.33	85.97	13	4	3
6185	30.49	200.23	56.79	9	5	4
6186	45.75	195.07	277.99	11	6	6
6187	50.97	158.85	76.43	12	5	3
6188	48.37	319.83	48.37	9	7	2
6189	30.72	296.82	304.54	9	8	10
6190	51.58	63.16	100.32	11	3	3
6191	39.55	194.01	116.91	9	6	3
6192	38.38	136.16	38.38	14	4	2
6193	66.16	273.18	66.16	16	6	2
6194	66.48	66.48	72.42	14	2	3
6195	46.51	120.19	95.59	12	4	3
6196	31.86	86.26	40.32	12	4	3
6197	34.36	114.88	244.74	10	4	8
6198	50.71	66.77	88.81	9	3	3
6199	38.37	291.89	86.83	10	6	4
6200	43.94	351.8	431.26	12	8	12
6201	47.92	115.0	98.7	12	4	3
6202	24.79	199.19	168.37	8	8	5
6203	39.45	143.79	60.31	8	4	3
6204	80.09	200.85	104.29	18	4	3
6205	51.13	368.13	74.63	15	7	3
6206	7.39	131.81	149.73	6	4	4
6207	64.56	268.2	250.5	15	7	6
6208	48.55	128.11	64.95	10	5	3
6209	50.53	245.01	194.55	12	6	6
6210	29.3	218.16	137.82	10	6	6
6211	58.93	114.39	165.45	11	4	5
6212	38.11	306.21	77.39	8	8	5
6213	69.93	167.03	205.35	17	5	5
6214	59.27	390.23	100.95	15	9	3
6215	47.2	162.28	97.86	14	6	4
6216	28.9	281.12	56.88	9	7	3
6217	54.61	203.19	54.61	15	7	2
6218	59.21	301.31	143.39	15	8	4
6219	62.32	200.44	62.32	15	7	2
6220	65.14	123.72	518.38	14	4	10
6221	33.28	430.5	33.28	13	8	2
6222	25.77	127.25	25.77	11	5	2
6223	79.46	165.92	79.46	15	5	2
6224	23.29	245.49	123.35	8	5	3
6225	38.18	232.06	137.88	12	7	4
6226	38.06	258.84	125.26	8	8	5
6227	4.81	176.07	128.81	4	5	4
6228	44.42	204.6	324.54	14	6	10
6229	47.46	273.02	213.6	17	8	9
6230	58.32	171.32	91.82	13	5	3
6231	58.43	232.73	58.43	12	5	2
6232	48.9	190.64	144.12	10	6	4
6233	73.63	367.75	73.63	14	7	2
6234	6.7	120.24	108.28	7	5	4
6235	26.79	130.19	100.95	11	4	4
6236	46.3	219.1	293.3	10	6	9
6237	75.02	153.1	134.74	18	4	4
6238	17.92	122.26	156.48	10	3	4
6239	29.16	73.06	120.82	9	4	6
6240	24.45	123.81	532.29	11	5	12
6241	39.95	39.95	39.95	10	2	2
6242	1.47	250.83	208.55	3	7	4
6243	57.23	337.43	70.23	11	8	3
6244	7.18	128.48	7.18	6	4	2
6245	34.12	153.44	160.96	8	6	4
6246	48.45	275.93	56.09	17	8	3
6247	36.97	207.69	36.97	10	6	2
6248	24.35	309.47	213.13	12	7	5
6249	53.83	185.09	58.85	10	5	3
6250	21.11	199.15	44.79	8	6	3
6251	16.28	222.42	69.94	7	7	4
6252	50.71	119.69	75.75	10	4	3
6253	76.69	138.23	148.79	18	4	5
6254	26.78	213.48	26.78	11	7	2
6255	41.26	370.58	325.38	14	10	8
6256	11.52	235.54	113.78	5	5	4
6257	50.28	179.96	50.28	12	5	2
6258	57.25	214.23	113.85	13	5	4
6259	59.09	255.07	462.37	13	6	11
6260	61.99	378.99	110.77	14	7	4
6261	49.5	175.22	368.78	11	4	10
6262	22.25	198.67	129.69	8	6	4
6263	28.4	105.96	28.4	11	5	2
6264	56.27	302.23	146.83	10	8	4
6265	19.74	196.12	391.72	7	5	12
6266	64.43	486.01	64.43	16	9	2
6267	69.26	449.54	193.24	16	9	5
6268	8.03	452.31	8.03	4	9	2
6269	44.43	291.57	84.71	13	7	3
6270	68.85	300.69	166.49	13	8	4
6271	40.95	232.71	606.17	9	6	17
6272	60.34	86.04	93.22	15	5	4
6273	21.6	367.26	21.6	11	9	2
6274	40.7	188.86	130.68	10	4	4
6275	21.72	101.6	75.56	6	5	3
6276	26.85	303.27	144.95	10	7	4
6277	47.44	194.92	94.18	13	6	3
6278	28.22	141.82	73.28	11	5	4
6279	35.56	225.88	71.54	11	6	3
6280	70.0	260.56	179.56	15	6	6
6281	63.08	249.86	63.08	15	5	2
6282	53.23	291.45	204.77	11	7	5
6283	32.39	302.97	109.47	12	7	3
6284	36.52	186.5	36.52	12	5	2
6285	81.53	148.27	723.29	16	4	16
6286	52.28	248.52	109.74	14	7	4
6287	38.41	170.47	38.41	9	5	2
6288	65.87	204.07	120.57	13	6	3
6289	28.36	110.0	287.28	9	5	7
6290	31.07	115.81	33.57	7	4	3
6291	32.24	122.94	238.04	7	6	7
6292	36.37	247.27	260.83	9	8	8
6293	53.88	388.54	53.88	12	8	2
6294	16.8	126.92	159.04	10	4	5
6295	57.79	303.81	85.79	12	6	3
6296	41.73	200.37	421.33	13	5	11
6297	58.08	264.66	197.5	12	7	4
6298	39.46	167.38	68.16	11	5	3
6299	25.95	112.41	25.95	12	3	2
6300	23.18	211.66	346.58	10	5	11
6301	50.56	222.1	438.32	12	5	9
6302	15.94	119.52	31.78	5	5	3
6303	62.11	234.55	174.59	13	6	4
6304	24.57	173.69	24.57	11	6	2
6305	72.71	295.55	78.43	14	8	3
6306	47.37	324.19	106.37	10	7	3
6307	52.69	121.33	612.69	13	6	17
6308	31.08	125.52	315.92	9	5	9
6309	64.45	134.03	64.45	16	5	2
6310	21.12	170.72	208.98	11	5	7
6311	40.2	242.1	40.2	11	7	2
6312	35.95	126.33	56.83	9	5	3
6313	46.63	323.41	186.69	11	7	5
6314	64.73	329.71	94.85	12	7	3
6315	52.11	100.93	384.53	8	3	8
6316	74.75	248.31	118.35	18	6	4
6317	65.85	163.61	811.99	12	4	17
6318	33.64	113.68	33.64	13	5	2
6319	74.31	188.73	166.69	17	5	5
6320	63.05	295.69	63.05	12	6	2
6321	42.34	252.34	209.3	7	7	7
6322	69.25	273.29	102.69	13	7	3
6323	32.91	193.95	136.43	12	6	4
6324	21.69	323.51	109.65	8	8	3
6325	47.31	295.71	47.31	12	7	2
6326	43.18	222.1	115.72	9	7	4
6327	35.37	205.25	88.25	7	8	3
6328	57.32	331.44	98.2	10	7	3
6329	61.69	275.23	129.53	15	7	4
6330	46.02	255.84	94.56	13	6	4
6331	69.76	167.94	246.06	18	5	5
6332	15.74	418.64	74.68	8	9	3
6333	68.48	216.3	71.6	13	6	3
6334	53.92	235.44	267.26	12	7	7
6335	21.01	170.79	21.01	8	5	2
6336	57.49	271.99	300.75	12	6	7
6337	63.77	348.55	235.35	12	7	6
6338	51.86	202.02	300.84	14	5	7
6339	53.36	262.26	53.36	12	7	2
6340	38.2	140.66	158.1	11	4	5
6341	45.04	177.14	356.64	15	6	10
6342	37.54	275.1	824.58	9	6	20
6343	48.93	112.15	165.51	13	4	5
6344	39.42	293.98	89.58	11	6	3
6345	63.44	320.18	191.22	14	7	4
6346	24.16	344.48	24.16	10	8	2
6347	39.0	202.32	83.8	9	6	4
6348	42.34	226.38	144.8	11	5	4
6349	58.57	225.07	58.57	14	6	2
6350	59.05	103.01	59.05	10	6	2
6351	20.46	250.62	109.14	12	7	3
6352	60.45	276.25	572.41	14	7	13
6353	50.52	233.1	106.3	11	7	3
6354	39.69	170.35	39.69	12	6	2
6355	21.49	284.65	139.49	8	7	3
6356	52.16	191.5	78.24	11	5	3
6357	38.65	153.29	116.73	10	7	4
6358	67.39	312.69	74.85	17	6	3
6359	5.87	310.01	12.37	5	7	3
6360	28.62	370.48	167.24	10	8	5
6361	65.27	230.49	118.03	16	7	5
6362	44.84	218.82	44.84	8	7	2
6363	29.27	60.21	29.27	10	3	2
6364	42.55	291.31	42.55	14	7	2
6365	21.86	116.92	287.84	11	5	7
6366	43.41	241.29	144.21	13	6	4
6367	51.51	423.45	168.79	10	9	4
6368	41.57	213.29	44.81	13	5	3
6369	17.8	175.42	70.68	6	7	3
6370	40.28	309.5	107.16	12	8	3
6371	32.67	153.93	210.21	6	6	7
6372	25.87	168.61	431.29	10	5	9
6373	26.57	219.91	101.49	5	6	5
6374	39.81	199.89	604.85	11	4	15
6375	14.61	256.45	49.43	7	6	3
6376	60.97	241.95	60.97	11	7	2
6377	27.55	74.85	27.55	7	3	2
6378	33.91	172.79	33.91	14	6	2
6379	61.88	229.92	355.26	16	7	8
6380	40.31	319.77	89.45	11	8	3
6381	21.19	138.97	118.57	8	6	4
6382	36.71	251.69	64.31	7	7	3
6383	33.6	200.02	69.7	14	8	3
6384	39.69	227.25	39.69	10	8	2
6385	71.49	212.23	310.59	16	8	10
6386	67.7	302.68	135.86	12	7	3
6387	74.27	160.37	339.11	17	4	9
6388	45.34	163.14	58.62	8	5	3
6389	33.39	232.55	89.43	8	6	3
6390	65.98	143.68	169.24	14	4	5
6391	46.91	133.31	100.83	7	3	3
6392	51.48	62.5	107.86	16	3	3
6393	47.58	288.48	121.14	12	8	3
6394	52.47	120.41	119.35	13	4	5
6395	41.6	68.04	705.92	13	4	15
6396	27.64	208.14	77.08	12	5	3
6397	44.05	336.17	125.47	13	9	4
6398	45.96	45.96	114.84	5	2	4
6399	55.11	145.53	412.53	11	5	9
6400	11.6	306.84	11.6	8	8	2
6401	40.82	231.68	128.98	11	7	4
6402	31.77	230.71	81.93	12	7	3
6403	62.68	249.98	63.82	15	6	3
6404	45.08	185.6	147.98	10	4	4
6405	33.2	190.66	55.12	13	6	3
6406	34.62	248.68	105.28	9	8	3
6407	43.35	330.91	43.35	14	8	2
6408	49.03	227.33	430.87	11	7	13
6409	29.23	258.43	183.91	7	7	5
6410	60.09	227.99	151.77	13	8	4
6411	38.18	180.26	47.68	13	6	3
6412	2.11	250.11	146.35	4	7	3
6413	56.05	194.53	163.07	13	6	5
6414	11.75	151.19	103.43	5	6	3
6415	24.51	120.77	73.89	10	5	3
6416	55.13	248.57	91.11	18	6	3
6417	21.26	160.26	21.26	9	5	2
6418	54.86	197.4	147.2	13	6	4
6419	71.98	102.3	546.72	17	4	14
6420	55.39	180.27	73.79	13	5	3
6421	9.58	172.22	299.06	8	5	9
6422	60.3	245.26	60.3	11	6	2
6423	69.34	89.96	161.28	15	4	3
6424	58.54	82.82	63.46	15	4	3
6425	41.45	154.05	94.83	14	6	3
6426	14.35	155.61	226.87	5	4	7
6427	49.57	255.11	187.33	11	7	4
6428	37.91	156.17	245.19	11	5	7
6429	62.44	225.78	114.42	10	6	3
6430	54.21	169.33	265.37	9	4	6
6431	7.8	335.56	490.12	6	8	12
6432	59.93	303.31	109.07	13	7	3
6433	27.76	131.56	123.68	8	5	4
6434	38.62	167.12	61.2	7	6	3
6435	42.93	240.35	48.89	13	6	3
6436	43.14	134.12	103.22	13	3	3
6437	9.25	253.89	461.99	6	7	12
6438	53.53	304.69	324.65	14	8	8
6439	7.18	243.16	7.18	6	5	2
6440	40.83	224.29	125.45	11	6	4
6441	35.17	214.99	143.29	8	7	4
6442	55.85	289.81	458.41	13	7	11
6443	73.11	290.53	73.11	18	8	2
6444	62.45	195.83	199.61	13	6	6
